,pl_name,hostname,gaia_id,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_massj,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
33877,TOI-244 b,TOI-244,Gaia DR2 5001098681543159040,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230504922C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2023</a>,7.397225,0.0559,1.52,0.136,0.00843,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230504922C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2023</a>,M2.5 V,3433.0,0.43,0.43,-0.39,[Fe/H],4.66,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h42m16.74s,10.5697537,-36d43m04.71s,-36.7179743,161.7031424,-155.186,45.4446,22.0337,12.861,7.97,11.553,9/10/2023,2023-05,9/10/2023
33922,TOI-270 b,TOI-270,Gaia DR2 4781196115469953024,0,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=G_UUML_NTHER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3.1099G/abstract target=ref>G&uuml;nther et al. 2019</a>,3.36008,0.0306,1.247,0.111,,0,<a refstr=G_UUML_NTHER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3.1099G/abstract target=ref>G&uuml;nther et al. 2019</a>,M3.0 V,3386.0,0.38,0.4,-0.17,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,282.2188579,82.9441,-269.755,22.4793,12.603,8.251,11.6306,29/07/2019,2019-07,1/08/2019
33923,TOI-270 b,TOI-270,Gaia DR2 4781196115469953024,1,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>,3.3601538,0.03197,1.206,0.108,0.00497,0,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>,M,3506.0,0.38,0.39,-0.2,[Fe/H],4.87,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,282.2188579,82.9441,-269.755,22.4793,12.603,8.251,11.6306,3/08/2021,2021-10,3/08/2021
33926,TOI-270 c,TOI-270,Gaia DR2 4781196115469953024,0,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=G_UUML_NTHER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3.1099G/abstract target=ref>G&uuml;nther et al. 2019</a>,5.660172,0.0472,2.42,0.216,,0,<a refstr=G_UUML_NTHER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3.1099G/abstract target=ref>G&uuml;nther et al. 2019</a>,M3.0 V,3386.0,0.38,0.4,-0.17,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,282.2188579,82.9441,-269.755,22.4793,12.603,8.251,11.6306,29/07/2019,2019-07,1/08/2019
33927,TOI-270 c,TOI-270,Gaia DR2 4781196115469953024,1,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>,5.6605731,0.04526,2.355,0.21,0.01935,0,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>,M,3506.0,0.38,0.39,-0.2,[Fe/H],4.87,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,282.2188579,82.9441,-269.755,22.4793,12.603,8.251,11.6306,3/08/2021,2021-10,3/08/2021
33931,TOI-270 d,TOI-270,Gaia DR2 4781196115469953024,0,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=G_UUML_NTHER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3.1099G/abstract target=ref>G&uuml;nther et al. 2019</a>,11.38014,0.0733,2.13,0.19,,0,<a refstr=G_UUML_NTHER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3.1099G/abstract target=ref>G&uuml;nther et al. 2019</a>,M3.0 V,3386.0,0.38,0.4,-0.17,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,282.2188579,82.9441,-269.755,22.4793,12.603,8.251,11.6306,29/07/2019,2019-07,1/08/2019
33933,TOI-270 d,TOI-270,Gaia DR2 4781196115469953024,1,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>,11.379573,0.0721,2.133,0.19,0.01504,0,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>,M,3506.0,0.38,0.39,-0.2,[Fe/H],4.87,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,282.2188579,82.9441,-269.755,22.4793,12.603,8.251,11.6306,3/08/2021,2021-10,3/08/2021
34123,TOI-540 b,TOI-540,Gaia DR2 4785886941312921344,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MENT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...23M/abstract target=ref>Ment et al. 2021</a>,1.2391491,0.01223,0.903,0.081,,0,<a refstr=MENT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...23M/abstract target=ref>Ment et al. 2021</a>,M V,3216.0,0.19,0.16,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h05m14.33s,76.3096949,-47d56m15.14s,-47.9375391,70.6832118,-66.0851,25.0774,14.0022,14.823,8.9,12.8938,1/10/2020,2021-01,8/10/2020
34323,Teegarden's Star b,Teegarden's Star,Gaia DR2 35227046884571776,1,1,3,Radial Velocity,2019,Calar Alto Observatory,Published Confirmed,0,<a refstr=DREIZLER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240200923D/abstract target=ref>Dreizler et al. 2024</a>,4.90634,0.0259,,,,0,<a refstr=DREIZLER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240200923D/abstract target=ref>Dreizler et al. 2024</a>,,3034.0,0.12,0.1,-0.11,[Fe/H],5.19,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h53m04.59s,43.2691449,+16d51m53.65s,16.8649024,5123.33192,3429.53,-3806.16,3.83078,15.13,7.585,12.2746,5/03/2024,2024-02,5/03/2024
34324,Teegarden's Star b,Teegarden's Star,Gaia DR2 35227046884571776,0,1,3,Radial Velocity,2019,Calar Alto Observatory,Published Confirmed,0,<a refstr=ZECHMEISTER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...627A..49Z/abstract target=ref>Zechmeister et al. 2019</a>,4.91,0.0252,,,,0,<a refstr=ZECHMEISTER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...627A..49Z/abstract target=ref>Zechmeister et al. 2019</a>,M7.0 V,2904.0,0.11,0.09,-0.19,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h53m04.59s,43.2691449,+16d51m53.65s,16.8649024,5123.33192,3429.53,-3806.16,3.83078,15.13,7.585,12.2746,24/06/2019,2019-07,27/06/2019
34325,Teegarden's Star c,Teegarden's Star,Gaia DR2 35227046884571776,1,1,3,Radial Velocity,2019,Calar Alto Observatory,Published Confirmed,0,<a refstr=DREIZLER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240200923D/abstract target=ref>Dreizler et al. 2024</a>,11.416,0.0455,,,,0,<a refstr=DREIZLER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240200923D/abstract target=ref>Dreizler et al. 2024</a>,,3034.0,0.12,0.1,-0.11,[Fe/H],5.19,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h53m04.59s,43.2691449,+16d51m53.65s,16.8649024,5123.33192,3429.53,-3806.16,3.83078,15.13,7.585,12.2746,5/03/2024,2024-02,5/03/2024
34326,Teegarden's Star c,Teegarden's Star,Gaia DR2 35227046884571776,0,1,3,Radial Velocity,2019,Calar Alto Observatory,Published Confirmed,0,<a refstr=ZECHMEISTER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...627A..49Z/abstract target=ref>Zechmeister et al. 2019</a>,11.409,0.0443,,,,0,<a refstr=ZECHMEISTER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...627A..49Z/abstract target=ref>Zechmeister et al. 2019</a>,M7.0 V,2904.0,0.11,0.09,-0.19,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h53m04.59s,43.2691449,+16d51m53.65s,16.8649024,5123.33192,3429.53,-3806.16,3.83078,15.13,7.585,12.2746,24/06/2019,2019-07,27/06/2019
34327,Teegarden's Star d,Teegarden's Star,Gaia DR2 35227046884571776,1,1,3,Radial Velocity,2024,Multiple Observatories,Published Confirmed,0,<a refstr=DREIZLER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240200923D/abstract target=ref>Dreizler et al. 2024</a>,26.13,0.0791,,,,0,<a refstr=DREIZLER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240200923D/abstract target=ref>Dreizler et al. 2024</a>,,3034.0,0.12,0.1,-0.11,[Fe/H],5.19,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h53m04.59s,43.2691449,+16d51m53.65s,16.8649024,5123.33192,3429.53,-3806.16,3.83078,15.13,7.585,12.2746,5/03/2024,2024-02,5/03/2024
35680,Wolf 1061 b,Wolf 1061,Gaia DR2 4330690742322011520,1,1,3,Radial Velocity,2015,La Silla Observatory,Published Confirmed,0,<a refstr=ASTUDILLO_DEFRU_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A..88A/abstract target=ref>Astudillo-Defru et al. 2017</a>,4.8869,0.0375,,,,0,<a refstr=ASTUDILLO_DEFRU_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A..88A/abstract target=ref>Astudillo-Defru et al. 2017</a>,M3.5,3342.0,0.31,0.29,-0.09,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h30m17.96s,247.5748276,-12d40m03.67s,-12.6676866,1187.508409,-94.0273,-1183.78,4.30592,10.1,5.075,8.79444,29/03/2017,2017-06,30/03/2017
35681,Wolf 1061 b,Wolf 1061,Gaia DR2 4330690742322011520,0,1,3,Radial Velocity,2015,La Silla Observatory,Published Confirmed,0,<a refstr=WRIGHT_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...817L..20W/abstract target=ref>Wright et al. 2016</a>,4.8876,0.035509,,,,0,<a refstr=WRIGHT_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...817L..20W/abstract target=ref>Wright et al. 2016</a>,M3/3.5 V,3393.0,,0.25,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h30m17.96s,247.5748276,-12d40m03.67s,-12.6676866,1187.508409,-94.0273,-1183.78,4.30592,10.1,5.075,8.79444,29/03/2017,2016-02,5/01/2016
35682,Wolf 1061 c,Wolf 1061,Gaia DR2 4330690742322011520,1,1,3,Radial Velocity,2015,La Silla Observatory,Published Confirmed,0,<a refstr=ASTUDILLO_DEFRU_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A..88A/abstract target=ref>Astudillo-Defru et al. 2017</a>,17.8719,0.089,,,,0,<a refstr=ASTUDILLO_DEFRU_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A..88A/abstract target=ref>Astudillo-Defru et al. 2017</a>,M3.5,3342.0,0.31,0.29,-0.09,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h30m17.96s,247.5748276,-12d40m03.67s,-12.6676866,1187.508409,-94.0273,-1183.78,4.30592,10.1,5.075,8.79444,29/03/2017,2017-06,30/03/2017
35683,Wolf 1061 c,Wolf 1061,Gaia DR2 4330690742322011520,0,1,3,Radial Velocity,2015,La Silla Observatory,Published Confirmed,0,<a refstr=WRIGHT_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...817L..20W/abstract target=ref>Wright et al. 2016</a>,17.867,0.08427,,,,0,<a refstr=WRIGHT_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...817L..20W/abstract target=ref>Wright et al. 2016</a>,M3/3.5 V,3393.0,,0.25,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h30m17.96s,247.5748276,-12d40m03.67s,-12.6676866,1187.508409,-94.0273,-1183.78,4.30592,10.1,5.075,8.79444,29/03/2017,2016-02,5/01/2016
35773,YZ Cet b,YZ Cet,Gaia DR2 2358524597030794112,0,1,3,Radial Velocity,2017,La Silla Observatory,Published Confirmed,0,<a refstr=ASTUDILLO_DEFRU_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...605L..11A/abstract target=ref>Astudillo-Defru et al. 2017</a>,1.96876,0.01557,,,,0,<a refstr=ASTUDILLO_DEFRU_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...605L..11A/abstract target=ref>Astudillo-Defru et al. 2017</a>,M4.5,3056.0,0.17,0.13,-0.26,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h12m31.94s,18.1330792,-16d59m46.48s,-16.9962434,1363.52268,1205.18,637.758,3.71207,,,10.4294,22/08/2017,2017-09,24/08/2017
35774,YZ Cet b,YZ Cet,Gaia DR2 2358524597030794112,0,1,3,Radial Velocity,2017,La Silla Observatory,Published Confirmed,0,<a refstr=ROBERTSON_2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...864L..28R/abstract target=ref>Robertson 2018</a>,1.9689,0.0156,,,,0,<a refstr=ROBERTSON_2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...864L..28R/abstract target=ref>Robertson 2018</a>,M4 V,,0.17,0.13,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h12m31.94s,18.1330792,-16d59m46.48s,-16.9962434,1363.52268,1205.18,637.758,3.71207,,,10.4294,25/03/2019,2018-09,28/03/2019
35775,YZ Cet b,YZ Cet,Gaia DR2 2358524597030794112,1,1,3,Radial Velocity,2017,La Silla Observatory,Published Confirmed,0,<a refstr=STOCK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A.119S/abstract target=ref>Stock et al. 2020</a>,2.02087,0.01634,,,,0,<a refstr=STOCK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A.119S/abstract target=ref>Stock et al. 2020</a>,M4.5 V,3151.0,0.16,0.14,-0.18,[Fe/H],5.17,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h12m31.94s,18.1330792,-16d59m46.48s,-16.9962434,1363.52268,1205.18,637.758,3.71207,,,10.4294,15/02/2022,2020-04,15/02/2022
35776,YZ Cet c,YZ Cet,Gaia DR2 2358524597030794112,1,1,3,Radial Velocity,2017,La Silla Observatory,Published Confirmed,0,<a refstr=STOCK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A.119S/abstract target=ref>Stock et al. 2020</a>,3.05989,0.02156,,,,0,<a refstr=STOCK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A.119S/abstract target=ref>Stock et al. 2020</a>,M4.5 V,3151.0,0.16,0.14,-0.18,[Fe/H],5.17,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h12m31.94s,18.1330792,-16d59m46.48s,-16.9962434,1363.52268,1205.18,637.758,3.71207,,,10.4294,15/02/2022,2020-04,15/02/2022
35777,YZ Cet c,YZ Cet,Gaia DR2 2358524597030794112,0,1,3,Radial Velocity,2017,La Silla Observatory,Published Confirmed,0,<a refstr=ROBERTSON_2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...864L..28R/abstract target=ref>Robertson 2018</a>,0.75215,0.0082,,,,0,<a refstr=ROBERTSON_2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...864L..28R/abstract target=ref>Robertson 2018</a>,M4 V,,0.17,0.13,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h12m31.94s,18.1330792,-16d59m46.48s,-16.9962434,1363.52268,1205.18,637.758,3.71207,,,10.4294,25/03/2019,2018-09,28/03/2019
35778,YZ Cet c,YZ Cet,Gaia DR2 2358524597030794112,0,1,3,Radial Velocity,2017,La Silla Observatory,Published Confirmed,0,<a refstr=ASTUDILLO_DEFRU_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...605L..11A/abstract target=ref>Astudillo-Defru et al. 2017</a>,3.06008,0.0209,,,,0,<a refstr=ASTUDILLO_DEFRU_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...605L..11A/abstract target=ref>Astudillo-Defru et al. 2017</a>,M4.5,3056.0,0.17,0.13,-0.26,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h12m31.94s,18.1330792,-16d59m46.48s,-16.9962434,1363.52268,1205.18,637.758,3.71207,,,10.4294,22/08/2017,2017-09,24/08/2017
35779,YZ Cet d,YZ Cet,Gaia DR2 2358524597030794112,0,1,3,Radial Velocity,2017,La Silla Observatory,Published Confirmed,0,<a refstr=ROBERTSON_2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...864L..28R/abstract target=ref>Robertson 2018</a>,4.6568,0.0276,,,,0,<a refstr=ROBERTSON_2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...864L..28R/abstract target=ref>Robertson 2018</a>,M4 V,,0.17,0.13,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h12m31.94s,18.1330792,-16d59m46.48s,-16.9962434,1363.52268,1205.18,637.758,3.71207,,,10.4294,25/03/2019,2018-09,28/03/2019
35780,YZ Cet d,YZ Cet,Gaia DR2 2358524597030794112,1,1,3,Radial Velocity,2017,La Silla Observatory,Published Confirmed,0,<a refstr=STOCK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A.119S/abstract target=ref>Stock et al. 2020</a>,4.65626,0.02851,,,,0,<a refstr=STOCK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A.119S/abstract target=ref>Stock et al. 2020</a>,M4.5 V,3151.0,0.16,0.14,-0.18,[Fe/H],5.17,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h12m31.94s,18.1330792,-16d59m46.48s,-16.9962434,1363.52268,1205.18,637.758,3.71207,,,10.4294,15/02/2022,2020-04,15/02/2022
35781,YZ Cet d,YZ Cet,Gaia DR2 2358524597030794112,0,1,3,Radial Velocity,2017,La Silla Observatory,Published Confirmed,0,<a refstr=ASTUDILLO_DEFRU_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...605L..11A/abstract target=ref>Astudillo-Defru et al. 2017</a>,4.65627,0.02764,,,,0,<a refstr=ASTUDILLO_DEFRU_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...605L..11A/abstract target=ref>Astudillo-Defru et al. 2017</a>,M4.5,3056.0,0.17,0.13,-0.26,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h12m31.94s,18.1330792,-16d59m46.48s,-16.9962434,1363.52268,1205.18,637.758,3.71207,,,10.4294,22/08/2017,2017-09,24/08/2017
35854,pi Men c,HD 39091,Gaia DR2 4623036865373793408,0,1,3,Transit,2018,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HUANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...868L..39H/abstract target=ref>Huang et al. 2018</a>,6.2679,0.06839,2.042,0.182,0.01517,0,<a refstr=HUANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...868L..39H/abstract target=ref>Huang et al. 2018</a>,G0 V,6037.0,1.1,1.09,0.08,[Fe/H],4.42,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h37m11.83s,84.2992798,-80d27m52.57s,-80.4646041,1094.030482,311.187,1048.84,18.2702,5.65,4.241,5.5128,12/11/2018,2018-12,15/11/2018
35855,pi Men c,HD 39091,Gaia DR2 4623036865373793408,1,1,3,Transit,2018,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,6.26791,0.069,,,,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,1.1,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h37m11.83s,84.2992798,-80d27m52.57s,-80.4646041,1094.030482,311.187,1048.84,18.2702,5.65,4.241,5.5128,14/06/2023,2022-09,14/06/2023
35857,pi Men c,HD 39091,Gaia DR2 4623036865373793408,0,1,3,Transit,2018,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GANDOLFI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619L..10G/abstract target=ref>Gandolfi et al. 2018</a>,6.26834,0.06702,2.06,0.184,0.01422,0,<a refstr=GANDOLFI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619L..10G/abstract target=ref>Gandolfi et al. 2018</a>,,5870.0,1.1,1.02,0.05,[Fe/H],4.36,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h37m11.83s,84.2992798,-80d27m52.57s,-80.4646041,1094.030482,311.187,1048.84,18.2702,5.65,4.241,5.5128,26/11/2018,2018-11,29/11/2018
35871,tau Boo b,tau Boo,Gaia DR2 1244571953471006720,1,2,1,Radial Velocity,1996,Lick Observatory,Published Confirmed,0,<a refstr=BORSA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...578A..64B/abstract target=ref>Borsa et al. 2015</a>,3.3124568,0.049,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6466.27,1.43,1.32,0.264,[M/H],4.25,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h47m15.23s,206.8134593,+17d27m25.79s,17.4571647,472.3602962,-467.909,64.6948,15.6521,4.48635,3.507,4.36617,16/04/2015,2015-06,16/04/2015
35872,tau Boo b,tau Boo,Gaia DR2 1244571953471006720,0,2,1,Radial Velocity,1996,Lick Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,3.3124534,0.04869,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,6461.32,1.44,1.4,0.272,[Fe/H],4.26,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h47m15.23s,206.8134593,+17d27m25.79s,17.4571647,472.3602962,-467.909,64.6948,15.6521,4.48635,3.507,4.36617,9/05/2022,2021-05,9/05/2022
